symbol,date,price
WRK,2022/10/04,32.793
XLB,2022/10/04,72.8
XLC,2022/10/04,50.74
XLE,2022/10/04,79.36
XLF,2022/10/04,32.34
XLI,2022/10/04,88.31
XLK,2022/10/04,126.57
XLP,2022/10/04,68.91
XLU,2022/10/04,68.86
XLV,2022/10/04,126.47
XLY,2022/10/04,147.57
XOM,2022/10/04,94.485
ABBV,2022/10/05,141.886
ACN,2022/10/05,273.125
AEP,2022/10/05,86.884
AIZ,2022/10/05,151.093
ALLE,2022/10/05,95.96
AMAT,2022/10/05,89.003
AMP,2022/10/05,275.158
AMZN,2022/10/05,120.95
AVB,2022/10/05,182.51
AVY,2022/10/05,171.85
AXP,2022/10/05,143.821
BDX,2022/10/05,236.83
BF-B,2022/10/05,67.2
BMY,2022/10/05,70.91
BR,2022/10/05,150.57
CARR,2022/10/05,38.046
CDW,2022/10/05,166.029
CE,2022/10/05,94.068
CHTR,2022/10/05,329.28
CNC,2022/10/05,80.81
CNP,2022/10/05,28.632
COP,2022/10/05,115.473
CTAS,2022/10/05,410.874
CZR,2022/10/05,38.52
DG,2022/10/05,242.7
DPZ,2022/10/05,335.13
DRE,2022/10/05,48.2
DXC,2022/10/05,27.31
EWA,2022/10/05,20.78
EWC,2022/10/05,32.54
EWG,2022/10/05,20.92
EWH,2022/10/05,19.12
EWJ,2022/10/05,50.78
EWL,2022/10/05,38.79
EWQ,2022/10/05,28.54
EWT,2022/10/05,45.22
EWU,2022/10/05,27.47
EWY,2022/10/05,49.83
EWZ,2022/10/05,32.82
FTV,2022/10/05,61.834
GOOG,2022/10/05,102.22
GPC,2022/10/05,157.51
GSG,2022/10/05,22.1
HIG,2022/10/05,65.391
HIGH.L,2022/10/05,4.837
HST,2022/10/05,16.73
HYG,2022/10/05,72.643
IAU,2022/10/05,32.58
ICLN,2022/10/05,19.49
IEAA.L,2022/10/05,4.587
IEF,2022/10/05,95.822
IEFM.L,2022/10/05,703.7
IEMG,2022/10/05,45.06
IEUS,2022/10/05,42.62
IEVL.L,2022/10/05,6.477
IGF,2022/10/05,43.24
INDA,2022/10/05,41.62
IUMO.L,2022/10/05,9.57
IUVL.L,2022/10/05,7.596
IVV,2022/10/05,378.52
IWM,2022/10/05,174.7
IXN,2022/10/05,45.24
JPEA.L,2022/10/05,4.561
JPM,2022/10/05,110.39
KR,2022/10/05,44.359
LQD,2022/10/05,103.046
MCHI,2022/10/05,44.73
META,2022/10/05,138.98
MVEU.L,2022/10/05,47.028
OGN,2022/10/05,25.34
PG,2022/10/05,128.289
PPL,2022/10/05,26.12
PRU,2022/10/05,92.702
PYPL,2022/10/05,93.83
RE,2022/10/05,272.336
REET,2022/10/05,21.59
ROL,2022/10/05,36.566
ROST,2022/10/05,89.82
SEGA.L,2022/10/05,95.655
SHY,2022/10/05,80.924
SLV,2022/10/05,18.99
SPMV.L,2022/10/05,71.56
TLT,2022/10/05,102.055
UNH,2022/10/05,525.45
URI,2022/10/05,293.88
V,2022/10/05,187.234
VRSK,2022/10/05,179.93
VXX,2022/10/05,19.52
WRK,2022/10/05,32.485
XLB,2022/10/05,71.98
XLC,2022/10/05,50.35
XLE,2022/10/05,81
XLF,2022/10/05,32.09
XLI,2022/10/05,87.83
XLK,2022/10/05,126.99
XLP,2022/10/05,68.51
XLU,2022/10/05,67.33
XLV,2022/10/05,126.89
XLY,2022/10/05,146.7
XOM,2022/10/05,98.304
ABBV,2022/10/06,138.877
ACN,2022/10/06,268.277
AEP,2022/10/06,83.724
AIZ,2022/10/06,149.104
ALLE,2022/10/06,94.41
AMAT,2022/10/06,87.906
AMP,2022/10/06,273.914
AMZN,2022/10/06,120.3
AVB,2022/10/06,177.63
AVY,2022/10/06,170.1
AXP,2022/10/06,141.839
BDX,2022/10/06,228.4
BF-B,2022/10/06,66.014
BMY,2022/10/06,70.24
BR,2022/10/06,145.44
CARR,2022/10/06,37.06
CDW,2022/10/06,164.484
CE,2022/10/06,91.904
CHTR,2022/10/06,323.95
CNC,2022/10/06,80.24
CNP,2022/10/06,27.171
COP,2022/10/06,117.186
CTAS,2022/10/06,409.548
CZR,2022/10/06,38.62
DG,2022/10/06,241.67
DPZ,2022/10/06,324.22
DRE,2022/10/06,48.2
DXC,2022/10/06,26.89
EWA,2022/10/06,20.46
EWC,2022/10/06,31.78
EWG,2022/10/06,20.46
EWH,2022/10/06,19.02
EWJ,2022/10/06,50.32
EWL,2022/10/06,37.99
EWQ,2022/10/06,27.88
EWT,2022/10/06,44.96
EWU,2022/10/06,26.79
EWY,2022/10/06,50.21
EWZ,2022/10/06,32.86
FTV,2022/10/06,61.374
GOOG,2022/10/06,102.24
GPC,2022/10/06,156.83
GSG,2022/10/06,22.23
HIG,2022/10/06,64.477
HIGH.L,2022/10/06,4.838
HST,2022/10/06,16.56
HYG,2022/10/06,72.425
IAU,2022/10/06,32.55
ICLN,2022/10/06,18.97
IEAA.L,2022/10/06,4.574
IEF,2022/10/06,95.295
IEFM.L,2022/10/06,699.5
IEMG,2022/10/06,44.83
IEUS,2022/10/06,41.94
IEVL.L,2022/10/06,6.428
IGF,2022/10/06,42.34
INDA,2022/10/06,41.08
IUMO.L,2022/10/06,9.629
IUVL.L,2022/10/06,7.651
IVV,2022/10/06,374.78
IWM,2022/10/06,173.72
IXN,2022/10/06,44.85
JPEA.L,2022/10/06,4.564
JPM,2022/10/06,108.14
KR,2022/10/06,43.484
LQD,2022/10/06,102.807
MCHI,2022/10/06,44.27
META,2022/10/06,139.07
MVEU.L,2022/10/06,46.718
OGN,2022/10/06,24.479
PG,2022/10/06,125.588
PPL,2022/10/06,25.44
PRU,2022/10/06,91.911
PYPL,2022/10/06,94.42
RE,2022/10/06,270.924
REET,2022/10/06,21.13
ROL,2022/10/06,37.015
ROST,2022/10/06,88.24
SEGA.L,2022/10/06,95.625
SHY,2022/10/06,80.824
SLV,2022/10/06,19.04
SPMV.L,2022/10/06,71.58
TLT,2022/10/06,101.488
UNH,2022/10/06,517.535
URI,2022/10/06,293.58
V,2022/10/06,185.159
VRSK,2022/10/06,175.69
VXX,2022/10/06,20.09
WRK,2022/10/06,31.791
XLB,2022/10/06,71.22
XLC,2022/10/06,50.08
XLE,2022/10/06,82.44
XLF,2022/10/06,31.64
XLI,2022/10/06,86.82
XLK,2022/10/06,125.95
XLP,2022/10/06,67.51
XLU,2022/10/06,65.11
XLV,2022/10/06,125.27
XLY,2022/10/06,145.66
XOM,2022/10/06,101.22
ABBV,2022/10/07,137.362
ACN,2022/10/07,258.56
AEP,2022/10/07,82.218
AIZ,2022/10/07,146.876
ALLE,2022/10/07,92.42
AMAT,2022/10/07,82.399
AMP,2022/10/07,270.756
AMZN,2022/10/07,114.56
AVB,2022/10/07,172.28
AVY,2022/10/07,165.53
AXP,2022/10/07,138.471
BDX,2022/10/07,222.67
BF-B,2022/10/07,64.947
BMY,2022/10/07,69.7
BR,2022/10/07,142.87
CARR,2022/10/07,35.187
CDW,2022/10/07,159.12
CE,2022/10/07,89.581
CHTR,2022/10/07,312.53
CNC,2022/10/07,74.82
CNP,2022/10/07,26.644
COP,2022/10/07,118.043
CTAS,2022/10/07,397.379
CZR,2022/10/07,37.28
DG,2022/10/07,239.5
DPZ,2022/10/07,314.52
DRE,2022/10/07,48.2
DXC,2022/10/07,26.56
EWA,2022/10/07,20.14
EWC,2022/10/07,31.17
EWG,2022/10/07,19.99
EWH,2022/10/07,18.81
EWJ,2022/10/07,49.81
EWL,2022/10/07,37.54
EWQ,2022/10/07,27.36
EWT,2022/10/07,43.55
EWU,2022/10/07,26.64
EWY,2022/10/07,49.36
EWZ,2022/10/07,32.46
FTV,2022/10/07,59.996
GOOG,2022/10/07,99.57
GPC,2022/10/07,153.87
GSG,2022/10/07,22.61
HIG,2022/10/07,63.681
HIGH.L,2022/10/07,4.786
HST,2022/10/07,16.3
HYG,2022/10/07,71.542
IAU,2022/10/07,32.19
ICLN,2022/10/07,18.43
IEAA.L,2022/10/07,4.546
IEF,2022/10/07,94.827
IEFM.L,2022/10/07,699.95
IEMG,2022/10/07,43.89
IEUS,2022/10/07,41.15
IEVL.L,2022/10/07,6.392
IGF,2022/10/07,41.7
INDA,2022/10/07,40.4
IUMO.L,2022/10/07,9.512
IUVL.L,2022/10/07,7.452
IVV,2022/10/07,364.33
IWM,2022/10/07,168.61
IXN,2022/10/07,43.05
JPEA.L,2022/10/07,4.52
JPM,2022/10/07,105.98
KR,2022/10/07,42.768
LQD,2022/10/07,101.784
MCHI,2022/10/07,43.1
META,2022/10/07,133.45
MVEU.L,2022/10/07,46.245
OGN,2022/10/07,23.738
PG,2022/10/07,123.394
PPL,2022/10/07,24.68
PRU,2022/10/07,90.062
PYPL,2022/10/07,90.17
RE,2022/10/07,263.084
REET,2022/10/07,20.71
ROL,2022/10/07,36.048
ROST,2022/10/07,86.86
SEGA.L,2022/10/07,94.92
SHY,2022/10/07,80.725
SLV,2022/10/07,18.5
SPMV.L,2022/10/07,69.84
TLT,2022/10/07,100.503
UNH,2022/10/07,503.298
URI,2022/10/07,284.52
V,2022/10/07,183.403
VRSK,2022/10/07,170.56
VXX,2022/10/07,20.91
WRK,2022/10/07,31.106
XLB,2022/10/07,69.46
XLC,2022/10/07,48.73
XLE,2022/10/07,81.8
XLF,2022/10/07,30.89
XLI,2022/10/07,85.16
XLK,2022/10/07,120.77
XLP,2022/10/07,66.5
XLU,2022/10/07,63.76
XLV,2022/10/07,122.62
XLY,2022/10/07,140.65
XOM,2022/10/07,100.198
ABBV,2022/10/10,136.917
ACN,2022/10/10,256.708
AEP,2022/10/10,83.665
AIZ,2022/10/10,148.746
ALLE,2022/10/10,91.79
AMAT,2022/10/10,78.998
AMP,2022/10/10,271.792
AMZN,2022/10/10,113.67
AVB,2022/10/10,170.86
AVY,2022/10/10,165.38
AXP,2022/10/10,136.987
BDX,2022/10/10,219.81
BF-B,2022/10/10,64.817
BMY,2022/10/10,68.48
BR,2022/10/10,143.53
CARR,2022/10/10,35.456
CDW,2022/10/10,157.934
CE,2022/10/10,91.179
CHTR,2022/10/10,318.3
CNC,2022/10/10,73.76
CNP,2022/10/10,26.535
COP,2022/10/10,116.34
CTAS,2022/10/10,396.681
CZR,2022/10/10,35.38
DG,2022/10/10,239.61
DPZ,2022/10/10,309.67
DRE,2022/10/10,48.2
DXC,2022/10/10,26.78
EWA,2022/10/10,19.9
EWC,2022/10/10,30.86
EWG,2022/10/10,20.03
EWH,2022/10/10,18.51
EWJ,2022/10/10,49.61
EWL,2022/10/10,37.2
EWQ,2022/10/10,27.25
EWT,2022/10/10,42.72
EWU,2022/10/10,26.46
EWY,2022/10/10,48.7
EWZ,2022/10/10,32.45
FTV,2022/10/10,59.516
GOOG,2022/10/10,98.71
GPC,2022/10/10,154.5
GSG,2022/10/10,22.31
HIG,2022/10/10,63.442
HIGH.L,2022/10/10,4.767
HST,2022/10/10,16.34
HYG,2022/10/10,70.669
IAU,2022/10/10,31.69
ICLN,2022/10/10,18.35
IEAA.L,2022/10/10,4.516
IEF,2022/10/10,94.269
IEFM.L,2022/10/10,696.1
IEMG,2022/10/10,43.33
IEUS,2022/10/10,40.7
IEVL.L,2022/10/10,6.408
IGF,2022/10/10,41.41
INDA,2022/10/10,40.85
IUMO.L,2022/10/10,9.359
IUVL.L,2022/10/10,7.354
IVV,2022/10/10,361.62
IWM,2022/10/10,167.67
IXN,2022/10/10,42.37
JPEA.L,2022/10/10,4.47
JPM,2022/10/10,104.99
KR,2022/10/10,44.021
LQD,2022/10/10,100.869
MCHI,2022/10/10,41.64
META,2022/10/10,133.79
MVEU.L,2022/10/10,46.19
OGN,2022/10/10,23.402
PG,2022/10/10,122.888
PPL,2022/10/10,24.87
PRU,2022/10/10,90.131
PYPL,2022/10/10,84.52
RE,2022/10/10,266.138
REET,2022/10/10,20.54
ROL,2022/10/10,36.337
ROST,2022/10/10,85.87
SEGA.L,2022/10/10,93.925
SHY,2022/10/10,80.695
SLV,2022/10/10,18.09
SPMV.L,2022/10/10,69.19
TLT,2022/10/10,98.94
UNH,2022/10/10,497.327
URI,2022/10/10,282.02
V,2022/10/10,181.757
VRSK,2022/10/10,169.67
VXX,2022/10/10,21.43
WRK,2022/10/10,31.126
XLB,2022/10/10,69.61
XLC,2022/10/10,48.6
XLE,2022/10/10,80.12
XLF,2022/10/10,30.75
XLI,2022/10/10,85.46
XLK,2022/10/10,118.74
XLP,2022/10/10,66.74
XLU,2022/10/10,63.87
XLV,2022/10/10,121.85
XLY,2022/10/10,139.78
XOM,2022/10/10,98.026
ABBV,2022/10/11,140.085
ACN,2022/10/11,251.86
AEP,2022/10/11,84.081
AIZ,2022/10/11,149.283
ALLE,2022/10/11,91.58
AMAT,2022/10/11,76.115
AMP,2022/10/11,265.209
AMZN,2022/10/11,112.21
AVB,2022/10/11,174.71
AVY,2022/10/11,166.37
AXP,2022/10/11,136.828
BDX,2022/10/11,222.65
BF-B,2022/10/11,64.468
BMY,2022/10/11,69.65
BR,2022/10/11,142.4
CARR,2022/10/11,35.008
CDW,2022/10/11,152.122
CE,2022/10/11,90.345
CHTR,2022/10/11,308.44
CNC,2022/10/11,75.32
CNP,2022/10/11,26.436
COP,2022/10/11,115.125
CTAS,2022/10/11,392.482
CZR,2022/10/11,35.19
DG,2022/10/11,239.63
DPZ,2022/10/11,303.5
DRE,2022/10/11,48.2
DXC,2022/10/11,26.88
EWA,2022/10/11,19.62
EWC,2022/10/11,30.44
EWG,2022/10/11,19.76
EWH,2022/10/11,18.31
EWJ,2022/10/11,49.1
EWL,2022/10/11,36.99
EWQ,2022/10/11,27.06
EWT,2022/10/11,42.11
EWU,2022/10/11,25.95
EWY,2022/10/11,48.62
EWZ,2022/10/11,31.66
FTV,2022/10/11,59.037
GOOG,2022/10/11,98.05
GPC,2022/10/11,156.78
GSG,2022/10/11,21.97
HIG,2022/10/11,63.86
HIGH.L,2022/10/11,4.755
HST,2022/10/11,16.53
HYG,2022/10/11,70.887
IAU,2022/10/11,31.62
ICLN,2022/10/11,18.16
IEAA.L,2022/10/11,4.522
IEF,2022/10/11,94.508
IEFM.L,2022/10/11,690.2
IEMG,2022/10/11,42.71
IEUS,2022/10/11,40.21
IEVL.L,2022/10/11,6.368
IGF,2022/10/11,41.12
INDA,2022/10/11,40.38
IUMO.L,2022/10/11,9.411
IUVL.L,2022/10/11,7.378
IVV,2022/10/11,359.14
IWM,2022/10/11,167.72
IXN,2022/10/11,41.68
JPEA.L,2022/10/11,4.49
JPM,2022/10/11,101.96
KR,2022/10/11,45.433
LQD,2022/10/11,100.661
MCHI,2022/10/11,40.64
META,2022/10/11,128.54
MVEU.L,2022/10/11,46.042
OGN,2022/10/11,23.234
PG,2022/10/11,123.354
PPL,2022/10/11,24.74
PRU,2022/10/11,89.824
PYPL,2022/10/11,83.09
RE,2022/10/11,266.327
REET,2022/10/11,20.7
ROL,2022/10/11,36.248
ROST,2022/10/11,86.14
SEGA.L,2022/10/11,93.555
SHY,2022/10/11,80.735
SLV,2022/10/11,17.68
SPMV.L,2022/10/11,69.16
TLT,2022/10/11,99.378
UNH,2022/10/11,498.274
URI,2022/10/11,277.76
V,2022/10/11,178.724
VRSK,2022/10/11,169.5
VXX,2022/10/11,21.76
WRK,2022/10/11,31.166
XLB,2022/10/11,69.07
XLC,2022/10/11,47.69
XLE,2022/10/11,79.48
XLF,2022/10/11,30.36
XLI,2022/10/11,85.44
XLK,2022/10/11,116.92
XLP,2022/10/11,67.29
XLU,2022/10/11,63.64
XLV,2022/10/11,122.5
XLY,2022/10/11,138.64
XOM,2022/10/11,97.193
ABBV,2022/10/12,138.57
ACN,2022/10/12,250.07
AEP,2022/10/12,80.98
AIZ,2022/10/12,145.752
ALLE,2022/10/12,90.5
AMAT,2022/10/12,75.825
AMP,2022/10/12,262.331
AMZN,2022/10/12,112.9
AVB,2022/10/12,171.67
AVY,2022/10/12,163.46
AXP,2022/10/12,136.22
BDX,2022/10/12,220.79
BF-B,2022/10/12,64.279
BMY,2022/10/12,69.28
BR,2022/10/12,139.67
CARR,2022/10/12,34.739
CDW,2022/10/12,152.112
CE,2022/10/12,89.263
CHTR,2022/10/12,306.31
CNC,2022/10/12,74.32
CNP,2022/10/12,25.392
COP,2022/10/12,115.842
CTAS,2022/10/12,386.478
CZR,2022/10/12,36.11
DG,2022/10/12,237.68
DPZ,2022/10/12,301.76
DRE,2022/10/12,48.2
DXC,2022/10/12,26.7
EWA,2022/10/12,19.62
EWC,2022/10/12,30.35
EWG,2022/10/12,19.73
EWH,2022/10/12,18.15
EWJ,2022/10/12,48.74
EWL,2022/10/12,36.91
EWQ,2022/10/12,27.04
EWT,2022/10/12,42.35
EWU,2022/10/12,26
EWY,2022/10/12,49.12
EWZ,2022/10/12,31.37
FTV,2022/10/12,58.947
GOOG,2022/10/12,98.3
GPC,2022/10/12,154.92
GSG,2022/10/12,21.87
HIG,2022/10/12,63.313
HIGH.L,2022/10/12,4.764
HST,2022/10/12,16.62
HYG,2022/10/12,71.006
IAU,2022/10/12,31.81
ICLN,2022/10/12,17.7
IEAA.L,2022/10/12,4.51
IEF,2022/10/12,94.817
IEFM.L,2022/10/12,688.85
IEMG,2022/10/12,42.71
IEUS,2022/10/12,39.89
IEVL.L,2022/10/12,6.327
IGF,2022/10/12,40.57
INDA,2022/10/12,40.54
IUMO.L,2022/10/12,9.421
IUVL.L,2022/10/12,7.352
IVV,2022/10/12,357.98
IWM,2022/10/12,167.26
IXN,2022/10/12,41.56
JPEA.L,2022/10/12,4.458
JPM,2022/10/12,103.61
KR,2022/10/12,45.791
LQD,2022/10/12,100.542
MCHI,2022/10/12,40.63
META,2022/10/12,127.5
MVEU.L,2022/10/12,45.87
OGN,2022/10/12,23.382
PG,2022/10/12,123.553
PPL,2022/10/12,23.98
PRU,2022/10/12,89.182
PYPL,2022/10/12,83.81
RE,2022/10/12,259.512
REET,2022/10/12,20.52
ROL,2022/10/12,36.088
ROST,2022/10/12,84.51
SEGA.L,2022/10/12,93.555
SHY,2022/10/12,80.815
SLV,2022/10/12,17.59
SPMV.L,2022/10/12,68.98
TLT,2022/10/12,99.866
UNH,2022/10/12,498.424
URI,2022/10/12,276.58
V,2022/10/12,177.826
VRSK,2022/10/12,168.1
VXX,2022/10/12,21.54
WRK,2022/10/12,30.938
XLB,2022/10/12,68.55
XLC,2022/10/12,47.63
XLE,2022/10/12,80.12
XLF,2022/10/12,30.29
XLI,2022/10/12,84.77
XLK,2022/10/12,116.56
XLP,2022/10/12,67.65
XLU,2022/10/12,61.52
XLV,2022/10/12,121.9
XLY,2022/10/12,139
XOM,2022/10/12,97.619
ABBV,2022/10/13,142.92
ACN,2022/10/13,257.46
AEP,2022/10/13,83.992
AIZ,2022/10/13,150.984
ALLE,2022/10/13,92.2
AMAT,2022/10/13,79.227
AMP,2022/10/13,273.585
AMZN,2022/10/13,112.53
AVB,2022/10/13,175.87
AVY,2022/10/13,166.34
AXP,2022/10/13,141.55
BDX,2022/10/13,226.53
BF-B,2022/10/13,65.246
BMY,2022/10/13,70.77
BR,2022/10/13,142.71
CARR,2022/10/13,34.709
CDW,2022/10/13,157.396
CE,2022/10/13,92.569
CHTR,2022/10/13,325.94
CNC,2022/10/13,75.26
CNP,2022/10/13,25.889
COP,2022/10/13,122.256
CTAS,2022/10/13,391.804
CZR,2022/10/13,36.35
DG,2022/10/13,242.16
DPZ,2022/10/13,333.26
DRE,2022/10/13,48.2
DXC,2022/10/13,27.46
EWA,2022/10/13,20.09
EWC,2022/10/13,31.21
EWG,2022/10/13,20.35
EWH,2022/10/13,18.21
EWJ,2022/10/13,49.17
EWL,2022/10/13,37.32
EWQ,2022/10/13,27.82
EWT,2022/10/13,42.77
EWU,2022/10/13,26.86
EWY,2022/10/13,49.09
EWZ,2022/10/13,31.58
FTV,2022/10/13,60.236
GOOG,2022/10/13,99.71
GPC,2022/10/13,156.54
GSG,2022/10/13,22.28
HIG,2022/10/13,66.147
HIGH.L,2022/10/13,4.759
HST,2022/10/13,16.83
HYG,2022/10/13,71.165
IAU,2022/10/13,31.57
ICLN,2022/10/13,17.9
IEAA.L,2022/10/13,4.514
IEF,2022/10/13,94.418
IEFM.L,2022/10/13,682.9
IEMG,2022/10/13,42.85
IEUS,2022/10/13,41.59
IEVL.L,2022/10/13,6.444
IGF,2022/10/13,41.61
INDA,2022/10/13,40.81
IUMO.L,2022/10/13,9.464
IUVL.L,2022/10/13,7.434
IVV,2022/10/13,367.51
IWM,2022/10/13,171.4
IXN,2022/10/13,42.84
JPEA.L,2022/10/13,4.442
JPM,2022/10/13,109.37
KR,2022/10/13,46.318
LQD,2022/10/13,100.72
MCHI,2022/10/13,40.45
META,2022/10/13,130.29
MVEU.L,2022/10/13,45.728
OGN,2022/10/13,23.758
PG,2022/10/13,125.42
PPL,2022/10/13,24.67
PRU,2022/10/13,94.037
PYPL,2022/10/13,84.04
RE,2022/10/13,272.486
REET,2022/10/13,20.83
ROL,2022/10/13,35.948
ROST,2022/10/13,85.45
SEGA.L,2022/10/13,92.54
SHY,2022/10/13,80.576
SLV,2022/10/13,17.39
SPMV.L,2022/10/13,69.7
TLT,2022/10/13,98.911
UNH,2022/10/13,508.343
URI,2022/10/13,283.35
V,2022/10/13,184.232
VRSK,2022/10/13,169.74
VXX,2022/10/13,20.98
WRK,2022/10/13,31.84
XLB,2022/10/13,70.56
XLC,2022/10/13,48.78
XLE,2022/10/13,83.39
XLF,2022/10/13,31.54
XLI,2022/10/13,86.64
XLK,2022/10/13,120.18
XLP,2022/10/13,68.77
XLU,2022/10/13,63.06
XLV,2022/10/13,124.74
XLY,2022/10/13,140.52
XOM,2022/10/13,101.031
ABBV,2022/10/14,142.94
ACN,2022/10/14,252.72
AEP,2022/10/14,82.743
AIZ,2022/10/14,146.538
ALLE,2022/10/14,89.94
AMAT,2022/10/14,74.638
AMP,2022/10/14,256.823
AMZN,2022/10/14,106.9
AVB,2022/10/14,169.58
AVY,2022/10/14,166.51
AXP,2022/10/14,136.81
BDX,2022/10/14,224.7
BF-B,2022/10/14,63.71
BMY,2022/10/14,70.62
BR,2022/10/14,139.1
CARR,2022/10/14,34.43
CDW,2022/10/14,153.598
CE,2022/10/14,88.032
CHTR,2022/10/14,323.31
CNC,2022/10/14,74.3
CNP,2022/10/14,25.72
COP,2022/10/14,117.495
CTAS,2022/10/14,380.373
CZR,2022/10/14,35.33
DG,2022/10/14,236.6
DPZ,2022/10/14,317.34
DRE,2022/10/14,48.2
DXC,2022/10/14,27.13
EWA,2022/10/14,19.58
EWC,2022/10/14,30.47
EWG,2022/10/14,20.1
EWH,2022/10/14,17.74
EWJ,2022/10/14,48.46
EWL,2022/10/14,37.05
EWQ,2022/10/14,27.52
EWT,2022/10/14,41.65
EWU,2022/10/14,26.27
EWY,2022/10/14,48.61
EWZ,2022/10/14,30.61
FTV,2022/10/14,58.807
GOOG,2022/10/14,97.18
GPC,2022/10/14,154.49
GSG,2022/10/14,21.73
HIG,2022/10/14,64.387
HIGH.L,2022/10/14,4.769
HST,2022/10/14,16.81
HYG,2022/10/14,70.937
IAU,2022/10/14,31.17
ICLN,2022/10/14,17.54
IEAA.L,2022/10/14,4.509
IEF,2022/10/14,93.89
IEFM.L,2022/10/14,688.9
IEMG,2022/10/14,42.21
IEUS,2022/10/14,40.86
IEVL.L,2022/10/14,6.438
IGF,2022/10/14,40.91
INDA,2022/10/14,40.32
IUMO.L,2022/10/14,9.498
IUVL.L,2022/10/14,7.464
IVV,2022/10/14,359.09
IWM,2022/10/14,166.81
IXN,2022/10/14,41.6
JPEA.L,2022/10/14,4.412
JPM,2022/10/14,111.19
KR,2022/10/14,42.927
LQD,2022/10/14,99.756
MCHI,2022/10/14,39.96
META,2022/10/14,126.76
MVEU.L,2022/10/14,46.205
OGN,2022/10/14,23.046
PG,2022/10/14,124.198
PPL,2022/10/14,24.5
PRU,2022/10/14,93.612
PYPL,2022/10/14,80.47
RE,2022/10/14,268.934
REET,2022/10/14,20.39
ROL,2022/10/14,34.912
ROST,2022/10/14,81.45
SEGA.L,2022/10/14,92.625
SHY,2022/10/14,80.536
SLV,2022/10/14,16.81
SPMV.L,2022/10/14,69.29
TLT,2022/10/14,98.095
UNH,2022/10/14,511.553
URI,2022/10/14,277
V,2022/10/14,182.196
VRSK,2022/10/14,166.84
VXX,2022/10/14,21.45
WRK,2022/10/14,31.404
XLB,2022/10/14,68.18
XLC,2022/10/14,47.98
XLE,2022/10/14,80.28
XLF,2022/10/14,31.01
XLI,2022/10/14,84.74
XLK,2022/10/14,116.8
XLP,2022/10/14,67.53
XLU,2022/10/14,62.15
XLV,2022/10/14,123.9
XLY,2022/10/14,135.27
XOM,2022/10/14,98.373
ABBV,2022/10/17,144.41
ACN,2022/10/17,262.22
AEP,2022/10/17,84.259
AIZ,2022/10/17,150.685
ALLE,2022/10/17,93.53
AMAT,2022/10/17,74.229
AMP,2022/10/17,265.966
AMZN,2022/10/17,113.79
AVB,2022/10/17,175.38
AVY,2022/10/17,169.5
AXP,2022/10/17,141.54
BDX,2022/10/17,229.02
BF-B,2022/10/17,65.226
BMY,2022/10/17,71.38
BR,2022/10/17,142.79
CARR,2022/10/17,35.406
CDW,2022/10/17,158.762
CE,2022/10/17,91.298
CHTR,2022/10/17,331.69
CNC,2022/10/17,75.18
CNP,2022/10/17,26.088
COP,2022/10/17,117.894
CTAS,2022/10/17,393.03
CZR,2022/10/17,37.65
DG,2022/10/17,236.4
DPZ,2022/10/17,321.16
DRE,2022/10/17,48.2
DXC,2022/10/17,27.11
EWA,2022/10/17,19.97
EWC,2022/10/17,31.29
EWG,2022/10/17,20.83
EWH,2022/10/17,18.06
EWJ,2022/10/17,48.95
EWL,2022/10/17,38.13
EWQ,2022/10/17,28.45
EWT,2022/10/17,42.54
EWU,2022/10/17,26.99
EWY,2022/10/17,50.14
EWZ,2022/10/17,31.26
FTV,2022/10/17,60.485
GOOG,2022/10/17,100.78
GPC,2022/10/17,158.24
GSG,2022/10/17,21.68
HIG,2022/10/17,65.65
HIGH.L,2022/10/17,4.801
HST,2022/10/17,17.38
HYG,2022/10/17,71.81
IAU,2022/10/17,31.28
ICLN,2022/10/17,17.86
IEAA.L,2022/10/17,4.528
IEF,2022/10/17,93.99
IEFM.L,2022/10/17,690.15
IEMG,2022/10/17,43.32
IEUS,2022/10/17,42.66
IEVL.L,2022/10/17,6.556
IGF,2022/10/17,41.83
INDA,2022/10/17,41.22
IUMO.L,2022/10/17,9.556
IUVL.L,2022/10/17,7.516
IVV,2022/10/17,368.33
IWM,2022/10/17,172.13
IXN,2022/10/17,42.88
JPEA.L,2022/10/17,4.452
JPM,2022/10/17,115.86
KR,2022/10/17,41.882
LQD,2022/10/17,100.233
MCHI,2022/10/17,41.13
META,2022/10/17,134.04
MVEU.L,2022/10/17,46.998
OGN,2022/10/17,23.54
PG,2022/10/17,126.442
PPL,2022/10/17,24.89
PRU,2022/10/17,94.818
PYPL,2022/10/17,84.66
RE,2022/10/17,272.257
REET,2022/10/17,21.07
ROL,2022/10/17,36.028
ROST,2022/10/17,84.21
SEGA.L,2022/10/17,92.155
SHY,2022/10/17,80.625
SLV,2022/10/17,17.12
SPMV.L,2022/10/17,70.29
TLT,2022/10/17,97.617
UNH,2022/10/17,520.276
URI,2022/10/17,287.84
V,2022/10/17,184.82
VRSK,2022/10/17,171.44
VXX,2022/10/17,20.84
WRK,2022/10/17,32.128
XLB,2022/10/17,69.88
XLC,2022/10/17,49.3
XLE,2022/10/17,81.28
XLF,2022/10/17,31.79
XLI,2022/10/17,86.59
XLK,2022/10/17,120.36
XLP,2022/10/17,68.26
XLU,2022/10/17,63.45
XLV,2022/10/17,125.89
XLY,2022/10/17,140.76
XOM,2022/10/17,99.791
