symbol,date,price
GSG,2022/11/16,22.07
HIG,2022/11/16,72.482
HIGH.L,2022/11/16,4.981
HST,2022/11/16,18.142
HYG,2022/11/16,73.688
IAU,2022/11/16,33.66
ICLN,2022/11/16,20.384
IEAA.L,2022/11/16,4.656
IEF,2022/11/16,96.942
IEFM.L,2022/11/16,733.15
IEMG,2022/11/16,46.254
IEUS,2022/11/16,48.775
IEVL.L,2022/11/16,6.994
IGF,2022/11/16,45.965
INDA,2022/11/16,43.12
IUMO.L,2022/11/16,10.335
IUVL.L,2022/11/16,8.371
IVV,2022/11/16,395.531
IWM,2022/11/16,183.404
IXN,2022/11/16,47.515
JPEA.L,2022/11/16,4.798
JPM,2022/11/16,133.12
KR,2022/11/16,47.83
LQD,2022/11/16,106.069
MCHI,2022/11/16,43.845
META,2022/11/16,113.23
MVEU.L,2022/11/16,49.84
OGN,2022/11/16,24.39
PG,2022/11/16,141.74
PPL,2022/11/16,27.683
PRU,2022/11/16,106.535
PYPL,2022/11/16,87.04
RE,2022/11/16,315.784
REET,2022/11/16,22.85
ROL,2022/11/16,42.03
ROST,2022/11/16,96.249
SEGA.L,2022/11/16,96.6
SHY,2022/11/16,80.915
SLV,2022/11/16,19.74
SPMV.L,2022/11/16,75
TLT,2022/11/16,100.915
UNH,2022/11/16,509.948
URI,2022/11/16,347.2
V,2022/11/16,210.14
VRSK,2022/11/16,174.217
VXX,2022/11/16,16.74
WRK,2022/11/16,36.24
XLB,2022/11/16,79.714
XLC,2022/11/16,49.937
XLE,2022/11/16,91.221
XLF,2022/11/16,35.051
XLI,2022/11/16,98.411
XLK,2022/11/16,131.392
XLP,2022/11/16,73.384
XLU,2022/11/16,68.063
XLV,2022/11/16,132.474
XLY,2022/11/16,142.141
XOM,2022/11/16,112.91
ABBV,2022/11/17,152.16
ACN,2022/11/17,287.14
AEP,2022/11/17,89.07
AIZ,2022/11/17,122.78
ALLE,2022/11/17,110.77
AMAT,2022/11/17,104.196
AMP,2022/11/17,321.57
AMZN,2022/11/17,94.85
AVB,2022/11/17,163.5
AVY,2022/11/17,185.122
AXP,2022/11/17,150.64
BDX,2022/11/17,219.098
BF-B,2022/11/17,68.696
BMY,2022/11/17,77.16
BR,2022/11/17,141.858
CARR,2022/11/17,42.848
CDW,2022/11/17,182.627
CE,2022/11/17,99.32
CHTR,2022/11/17,384.29
CNC,2022/11/17,80.93
CNP,2022/11/17,29.19
COP,2022/11/17,130.377
CTAS,2022/11/17,443.28
CZR,2022/11/17,49.76
DG,2022/11/17,255.362
DPZ,2022/11/17,365.615
DRE,2022/11/17,48.2
DXC,2022/11/17,28.36
EWA,2022/11/17,22.26
EWC,2022/11/17,34.051
EWG,2022/11/17,24.842
EWH,2022/11/17,19.508
EWJ,2022/11/17,54.138
EWL,2022/11/17,41.9
EWQ,2022/11/17,32.671
EWT,2022/11/17,41.16
EWU,2022/11/17,29.67
EWY,2022/11/17,56.989
EWZ,2022/11/17,27.433
FTV,2022/11/17,66.329
GOOG,2022/11/17,98.5
GPC,2022/11/17,178.524
GSG,2022/11/17,21.63
HIG,2022/11/17,72.67
HIGH.L,2022/11/17,4.965
HST,2022/11/17,17.735
HYG,2022/11/17,73.371
IAU,2022/11/17,33.41
ICLN,2022/11/17,20.484
IEAA.L,2022/11/17,4.646
IEF,2022/11/17,96.283
IEFM.L,2022/11/17,729.35
IEMG,2022/11/17,46.372
IEUS,2022/11/17,48.632
IEVL.L,2022/11/17,6.971
IGF,2022/11/17,45.5
INDA,2022/11/17,42.94
IUMO.L,2022/11/17,10.255
IUVL.L,2022/11/17,8.245
IVV,2022/11/17,394.196
IWM,2022/11/17,181.702
IXN,2022/11/17,47.575
JPEA.L,2022/11/17,4.762
JPM,2022/11/17,132.54
KR,2022/11/17,48.18
LQD,2022/11/17,105.5
MCHI,2022/11/17,44.643
META,2022/11/17,111.45
MVEU.L,2022/11/17,49.562
OGN,2022/11/17,23.92
PG,2022/11/17,140.87
PPL,2022/11/17,27.455
PRU,2022/11/17,105.596
PYPL,2022/11/17,85.64
RE,2022/11/17,315.764
REET,2022/11/17,22.73
ROL,2022/11/17,41.84
ROST,2022/11/17,97.675
SEGA.L,2022/11/17,96.68
SHY,2022/11/17,80.816
SLV,2022/11/17,19.29
SPMV.L,2022/11/17,74.34
TLT,2022/11/17,99.85
UNH,2022/11/17,513.726
URI,2022/11/17,347.42
V,2022/11/17,210.99
VRSK,2022/11/17,169.944
VXX,2022/11/17,16.58
WRK,2022/11/17,36.1
XLB,2022/11/17,78.949
XLC,2022/11/17,49.558
XLE,2022/11/17,91.419
XLF,2022/11/17,34.862
XLI,2022/11/17,98.242
XLK,2022/11/17,131.562
XLP,2022/11/17,73.364
XLU,2022/11/17,66.873
XLV,2022/11/17,132.414
XLY,2022/11/17,140.415
XOM,2022/11/17,113.06
ABBV,2022/11/18,154.98
ACN,2022/11/18,286.5
AEP,2022/11/18,91.28
AIZ,2022/11/18,124.262
ALLE,2022/11/18,112.96
AMAT,2022/11/18,104.446
AMP,2022/11/18,328.7
AMZN,2022/11/18,94.14
AVB,2022/11/18,167.52
AVY,2022/11/18,187.482
AXP,2022/11/18,152.5
BDX,2022/11/18,224.757
BF-B,2022/11/18,69.594
BMY,2022/11/18,77.45
BR,2022/11/18,143.878
CARR,2022/11/18,43.724
CDW,2022/11/18,185.019
CE,2022/11/18,101.23
CHTR,2022/11/18,374.38
CNC,2022/11/18,82.68
CNP,2022/11/18,29.67
COP,2022/11/18,127.793
CTAS,2022/11/18,449.37
CZR,2022/11/18,49.98
DG,2022/11/18,257.128
DPZ,2022/11/18,366.772
DRE,2022/11/18,48.2
DXC,2022/11/18,28.51
EWA,2022/11/18,22.338
EWC,2022/11/18,34.041
EWG,2022/11/18,24.922
EWH,2022/11/18,19.193
EWJ,2022/11/18,54.118
EWL,2022/11/18,42.1
EWQ,2022/11/18,32.73
EWT,2022/11/18,41.219
EWU,2022/11/18,29.818
EWY,2022/11/18,57.354
EWZ,2022/11/18,27.424
FTV,2022/11/18,66.539
GOOG,2022/11/18,97.8
GPC,2022/11/18,179.798
GSG,2022/11/18,21.44
HIG,2022/11/18,73.277
HIGH.L,2022/11/18,4.991
HST,2022/11/18,18.191
HYG,2022/11/18,73.53
IAU,2022/11/18,33.19
ICLN,2022/11/18,20.454
IEAA.L,2022/11/18,4.663
IEF,2022/11/18,95.944
IEFM.L,2022/11/18,731.15
IEMG,2022/11/18,46.096
IEUS,2022/11/18,48.745
IEVL.L,2022/11/18,7.077
IGF,2022/11/18,45.925
INDA,2022/11/18,42.93
IUMO.L,2022/11/18,10.4
IUVL.L,2022/11/18,8.38
IVV,2022/11/18,396.068
IWM,2022/11/18,182.877
IXN,2022/11/18,47.645
JPEA.L,2022/11/18,4.752
JPM,2022/11/18,133.84
KR,2022/11/18,48.26
LQD,2022/11/18,105.49
MCHI,2022/11/18,43.411
META,2022/11/18,112.05
MVEU.L,2022/11/18,50.065
OGN,2022/11/18,24.4
PG,2022/11/18,142.57
PPL,2022/11/18,27.872
PRU,2022/11/18,106.13
PYPL,2022/11/18,84.92
RE,2022/11/18,321.843
REET,2022/11/18,23.01
ROL,2022/11/18,42.46
ROST,2022/11/18,107.31
SEGA.L,2022/11/18,96.015
SHY,2022/11/18,80.726
SLV,2022/11/18,19.25
SPMV.L,2022/11/18,75.26
TLT,2022/11/18,99.163
UNH,2022/11/18,528.371
URI,2022/11/18,345.7
V,2022/11/18,210.8
VRSK,2022/11/18,173.249
VXX,2022/11/18,16.41
WRK,2022/11/18,36.51
XLB,2022/11/18,79.475
XLC,2022/11/18,49.409
XLE,2022/11/18,90.696
XLF,2022/11/18,35.15
XLI,2022/11/18,98.968
XLK,2022/11/18,131.711
XLP,2022/11/18,74.148
XLU,2022/11/18,68.291
XLV,2022/11/18,134.018
XLY,2022/11/18,140.605
XOM,2022/11/18,112.08
ABBV,2022/11/21,157.11
ACN,2022/11/21,287.02
AEP,2022/11/21,93.15
AIZ,2022/11/21,125.803
ALLE,2022/11/21,112.66
AMAT,2022/11/21,104.885
AMP,2022/11/21,325.68
AMZN,2022/11/21,92.46
AVB,2022/11/21,167.025
AVY,2022/11/21,188.438
AXP,2022/11/21,152.81
BDX,2022/11/21,233.824
BF-B,2022/11/21,70.272
BMY,2022/11/21,78.96
BR,2022/11/21,146.366
CARR,2022/11/21,43.694
CDW,2022/11/21,184.541
CE,2022/11/21,99.57
CHTR,2022/11/21,369
CNC,2022/11/21,82.12
CNP,2022/11/21,29.9
COP,2022/11/21,124.712
CTAS,2022/11/21,449.66
CZR,2022/11/21,48.57
DG,2022/11/21,257.139
DPZ,2022/11/21,376.682
DRE,2022/11/21,48.2
DXC,2022/11/21,28.68
EWA,2022/11/21,22.093
EWC,2022/11/21,33.864
EWG,2022/11/21,24.662
EWH,2022/11/21,18.956
EWJ,2022/11/21,53.679
EWL,2022/11/21,42.06
EWQ,2022/11/21,32.491
EWT,2022/11/21,40.677
EWU,2022/11/21,29.68
EWY,2022/11/21,55.783
EWZ,2022/11/21,28.029
FTV,2022/11/21,67.138
GOOG,2022/11/21,95.83
GPC,2022/11/21,181.4
GSG,2022/11/21,21.4
HIG,2022/11/21,73.217
HIGH.L,2022/11/21,4.996
HST,2022/11/21,18.032
HYG,2022/11/21,73.5
IAU,2022/11/21,33.01
ICLN,2022/11/21,20.304
IEAA.L,2022/11/21,4.668
IEF,2022/11/21,95.884
IEFM.L,2022/11/21,732.45
IEMG,2022/11/21,45.584
IEUS,2022/11/21,48.507
IEVL.L,2022/11/21,7.066
IGF,2022/11/21,45.915
INDA,2022/11/21,42.61
IUMO.L,2022/11/21,10.325
IUVL.L,2022/11/21,8.328
IVV,2022/11/21,394.555
IWM,2022/11/21,181.921
IXN,2022/11/21,47.097
JPEA.L,2022/11/21,4.772
JPM,2022/11/21,133.05
KR,2022/11/21,48.12
LQD,2022/11/21,105.331
MCHI,2022/11/21,42.692
META,2022/11/21,109.86
MVEU.L,2022/11/21,50.285
OGN,2022/11/21,24.72
PG,2022/11/21,144.38
PPL,2022/11/21,28.001
PRU,2022/11/21,106.98
PYPL,2022/11/21,80.63
RE,2022/11/21,322.4
REET,2022/11/21,23.05
ROL,2022/11/21,42.12
ROST,2022/11/21,112.008
SEGA.L,2022/11/21,96.12
SHY,2022/11/21,80.706
SLV,2022/11/21,19.2
SPMV.L,2022/11/21,75.39
TLT,2022/11/21,99.581
UNH,2022/11/21,515.601
URI,2022/11/21,349.09
V,2022/11/21,206.32
VRSK,2022/11/21,179.648
VXX,2022/11/21,15.97
WRK,2022/11/21,37.03
XLB,2022/11/21,79.743
XLC,2022/11/21,49
XLE,2022/11/21,89.469
XLF,2022/11/21,35.259
XLI,2022/11/21,99.287
XLK,2022/11/21,130.296
XLP,2022/11/21,74.853
XLU,2022/11/21,68.598
XLV,2022/11/21,134.078
XLY,2022/11/21,138.57
XOM,2022/11/21,110.97
ABBV,2022/11/22,159.79
ACN,2022/11/22,292.89
AEP,2022/11/22,93.71
AIZ,2022/11/22,126.479
ALLE,2022/11/22,113.94
AMAT,2022/11/22,106.78
AMP,2022/11/22,330.42
AMZN,2022/11/22,93.2
AVB,2022/11/22,167.233
AVY,2022/11/22,190.55
AXP,2022/11/22,154.58
BDX,2022/11/22,234.74
BF-B,2022/11/22,72.037
BMY,2022/11/22,78.86
BR,2022/11/22,147.619
CARR,2022/11/22,43.843
CDW,2022/11/22,187.91
CE,2022/11/22,104.08
CHTR,2022/11/22,385.55
CNC,2022/11/22,82.96
CNP,2022/11/22,30.45
COP,2022/11/22,129.174
CTAS,2022/11/22,455.32
CZR,2022/11/22,49.18
DG,2022/11/22,256.889
DPZ,2022/11/22,374.927
DRE,2022/11/22,48.2
DXC,2022/11/22,29.54
EWA,2022/11/22,22.436
EWC,2022/11/22,34.544
EWG,2022/11/22,24.882
EWH,2022/11/22,18.956
EWJ,2022/11/22,54.826
EWL,2022/11/22,42.38
EWQ,2022/11/22,32.82
EWT,2022/11/22,41.279
EWU,2022/11/22,30.134
EWY,2022/11/22,56.179
EWZ,2022/11/22,27.424
FTV,2022/11/22,67.688
GOOG,2022/11/22,97.33
GPC,2022/11/22,183.092
GSG,2022/11/22,21.66
HIG,2022/11/22,74.331
HIGH.L,2022/11/22,5.03
HST,2022/11/22,18.39
HYG,2022/11/22,74.035
IAU,2022/11/22,33.03
ICLN,2022/11/22,20.564
IEAA.L,2022/11/22,4.677
IEF,2022/11/22,96.432
IEFM.L,2022/11/22,739.5
IEMG,2022/11/22,45.682
IEUS,2022/11/22,49.103
IEVL.L,2022/11/22,7.138
IGF,2022/11/22,46.41
INDA,2022/11/22,42.9
IUMO.L,2022/11/22,10.515
IUVL.L,2022/11/22,8.46
IVV,2022/11/22,399.991
IWM,2022/11/22,183.862
IXN,2022/11/22,47.884
JPEA.L,2022/11/22,4.796
JPM,2022/11/22,135.04
KR,2022/11/22,48.08
LQD,2022/11/22,106.268
MCHI,2022/11/22,42.278
META,2022/11/22,111.44
MVEU.L,2022/11/22,50.465
OGN,2022/11/22,24.83
PG,2022/11/22,145.62
PPL,2022/11/22,28.517
PRU,2022/11/22,108.56
PYPL,2022/11/22,79.91
RE,2022/11/22,327.25
REET,2022/11/22,23.21
ROL,2022/11/22,39.54
ROST,2022/11/22,114.97
SEGA.L,2022/11/22,95.805
SHY,2022/11/22,80.766
SLV,2022/11/22,19.43
SPMV.L,2022/11/22,75.92
TLT,2022/11/22,100.994
UNH,2022/11/22,521.482
URI,2022/11/22,356.24
V,2022/11/22,210.33
VRSK,2022/11/22,178.35
VXX,2022/11/22,15.42
WRK,2022/11/22,37.54
XLB,2022/11/22,81.552
XLC,2022/11/22,49.728
XLE,2022/11/22,92.27
XLF,2022/11/22,35.617
XLI,2022/11/22,100.053
XLK,2022/11/22,132.818
XLP,2022/11/22,75.399
XLU,2022/11/22,69.184
XLV,2022/11/22,135.243
XLY,2022/11/22,140.136
XOM,2022/11/22,114.18
ABBV,2022/11/23,159.39
ACN,2022/11/23,294.53
AEP,2022/11/23,95.13
AIZ,2022/11/23,126.34
ALLE,2022/11/23,113.99
AMAT,2022/11/23,107.67
AMP,2022/11/23,332.6
AMZN,2022/11/23,94.13
AVB,2022/11/23,166.857
AVY,2022/11/23,192.254
AXP,2022/11/23,153.93
BDX,2022/11/23,236.464
BF-B,2022/11/23,72.366
BMY,2022/11/23,79.14
BR,2022/11/23,147.689
CARR,2022/11/23,43.962
CDW,2022/11/23,189.24
CE,2022/11/23,104.22
CHTR,2022/11/23,390.23
CNC,2022/11/23,83.63
CNP,2022/11/23,30.81
COP,2022/11/23,125.954
CTAS,2022/11/23,455.4
CZR,2022/11/23,49.15
DG,2022/11/23,255.762
DPZ,2022/11/23,390.549
DRE,2022/11/23,48.2
DXC,2022/11/23,29.61
EWA,2022/11/23,22.741
EWC,2022/11/23,34.662
EWG,2022/11/23,25.061
EWH,2022/11/23,18.966
EWJ,2022/11/23,55.455
EWL,2022/11/23,42.84
EWQ,2022/11/23,33.119
EWT,2022/11/23,41.592
EWU,2022/11/23,30.567
EWY,2022/11/23,57.256
EWZ,2022/11/23,27.545
FTV,2022/11/23,67.818
GOOG,2022/11/23,98.82
GPC,2022/11/23,183.022
GSG,2022/11/23,21.25
HIG,2022/11/23,75.107
HIGH.L,2022/11/23,5.053
HST,2022/11/23,18.132
HYG,2022/11/23,74.451
IAU,2022/11/23,33.24
ICLN,2022/11/23,20.784
IEAA.L,2022/11/23,4.694
IEF,2022/11/23,96.952
IEFM.L,2022/11/23,738.2
IEMG,2022/11/23,46.067
IEUS,2022/11/23,49.809
IEVL.L,2022/11/23,7.161
IGF,2022/11/23,46.865
INDA,2022/11/23,42.84
IUMO.L,2022/11/23,10.545
IUVL.L,2022/11/23,8.515
IVV,2022/11/23,402.381
IWM,2022/11/23,184.34
IXN,2022/11/23,48.312
JPEA.L,2022/11/23,4.83
JPM,2022/11/23,136.48
KR,2022/11/23,47.84
LQD,2022/11/23,107.335
MCHI,2022/11/23,42.722
META,2022/11/23,112.24
MVEU.L,2022/11/23,50.7
OGN,2022/11/23,24.81
PG,2022/11/23,146.45
PPL,2022/11/23,28.884
PRU,2022/11/23,107.06
PYPL,2022/11/23,80.75
RE,2022/11/23,328.91
REET,2022/11/23,23.2
ROL,2022/11/23,39.72
ROST,2022/11/23,115.728
SEGA.L,2022/11/23,95.67
SHY,2022/11/23,80.836
SLV,2022/11/23,19.81
SPMV.L,2022/11/23,76.66
TLT,2022/11/23,102.756
UNH,2022/11/23,528.082
URI,2022/11/23,358.44
V,2022/11/23,211.73
VRSK,2022/11/23,179.748
VXX,2022/11/23,15.08
WRK,2022/11/23,37.62
XLB,2022/11/23,81.87
XLC,2022/11/23,50.356
XLE,2022/11/23,91.27
XLF,2022/11/23,35.766
XLI,2022/11/23,100.431
XLK,2022/11/23,133.995
XLP,2022/11/23,75.657
XLU,2022/11/23,69.957
XLV,2022/11/23,135.78
XLY,2022/11/23,142.161
XOM,2022/11/23,113.61
HIGH.L,2022/11/24,5.072
IEAA.L,2022/11/24,4.709
IEFM.L,2022/11/24,739
IEVL.L,2022/11/24,7.192
IUMO.L,2022/11/24,10.57
IUVL.L,2022/11/24,8.546
JPEA.L,2022/11/24,4.862
MVEU.L,2022/11/24,50.96
SEGA.L,2022/11/24,96.165
SPMV.L,2022/11/24,76.89
ABBV,2022/11/25,159.62
ACN,2022/11/25,296.4
AEP,2022/11/25,95.47
AIZ,2022/11/25,128.49
ALLE,2022/11/25,114.32
AMAT,2022/11/25,105.82
AMP,2022/11/25,332.41
AMZN,2022/11/25,93.41
AVB,2022/11/25,168.381
AVY,2022/11/25,191.606
AXP,2022/11/25,154.15
BDX,2022/11/25,237.181
BF-B,2022/11/25,72.525
BMY,2022/11/25,79.24
BR,2022/11/25,147.778
CARR,2022/11/25,44.012
CDW,2022/11/25,188.2
CE,2022/11/25,104.64
CHTR,2022/11/25,390.11
CNC,2022/11/25,84.86
CNP,2022/11/25,31.04
COP,2022/11/25,126.024
CTAS,2022/11/25,456.27
CZR,2022/11/25,49.68
DG,2022/11/25,256.66
DPZ,2022/11/25,387.877
DRE,2022/11/25,48.2
DXC,2022/11/25,29.68
EWA,2022/11/25,22.839
EWC,2022/11/25,34.819
EWG,2022/11/25,25.251
EWH,2022/11/25,18.798
EWJ,2022/11/25,55.834
EWL,2022/11/25,43.01
EWQ,2022/11/25,33.308
EWT,2022/11/25,41.703
EWU,2022/11/25,30.675
EWY,2022/11/25,57.176
EWZ,2022/11/25,27.526
FTV,2022/11/25,67.997
GOOG,2022/11/25,97.6
GPC,2022/11/25,185.192
GSG,2022/11/25,21.02
HIG,2022/11/25,75.544
HIGH.L,2022/11/25,5.056
HST,2022/11/25,18.32
HYG,2022/11/25,74.302
IAU,2022/11/25,33.28
ICLN,2022/11/25,20.764
IEAA.L,2022/11/25,4.686
IEF,2022/11/25,96.922
IEFM.L,2022/11/25,742.55
IEMG,2022/11/25,45.889
IEUS,2022/11/25,50.286
IEVL.L,2022/11/25,7.212
IGF,2022/11/25,47.082
INDA,2022/11/25,43.27
IUMO.L,2022/11/25,10.585
IUVL.L,2022/11/25,8.551
IVV,2022/11/25,402.351
IWM,2022/11/25,184.728
IXN,2022/11/25,48.043
JPEA.L,2022/11/25,4.87
JPM,2022/11/25,136.74
KR,2022/11/25,49.04
LQD,2022/11/25,107.444
MCHI,2022/11/25,41.943
META,2022/11/25,111.41
MVEU.L,2022/11/25,50.98
OGN,2022/11/25,25.11
PG,2022/11/25,146.72
PPL,2022/11/25,29.003
PRU,2022/11/25,107.77
PYPL,2022/11/25,80.08
RE,2022/11/25,334.42
REET,2022/11/25,23.35
ROL,2022/11/25,39.99
ROST,2022/11/25,115.638
SEGA.L,2022/11/25,95.495
SHY,2022/11/25,80.845
SLV,2022/11/25,19.72
SPMV.L,2022/11/25,76.87
TLT,2022/11/25,102.408
UNH,2022/11/25,535.968
URI,2022/11/25,359.03
V,2022/11/25,213.79
VRSK,2022/11/25,182.563
VXX,2022/11/25,15.16
WRK,2022/11/25,37.51
XLB,2022/11/25,81.84
XLC,2022/11/25,50.077
XLE,2022/11/25,90.934
XLF,2022/11/25,35.885
XLI,2022/11/25,100.819
XLK,2022/11/25,133.217
XLP,2022/11/25,75.707
XLU,2022/11/25,70.364
XLV,2022/11/25,136.587
XLY,2022/11/25,142.24
XOM,2022/11/25,113.21
ABBV,2022/11/28,158.43
ACN,2022/11/28,290.6
AEP,2022/11/28,95.22
AIZ,2022/11/28,125.22
ALLE,2022/11/28,112.25
AMAT,2022/11/28,103.47
AMP,2022/11/28,325.75
AMZN,2022/11/28,93.95
AVB,2022/11/28,166.411
AVY,2022/11/28,186.994
AXP,2022/11/28,150.87
BDX,2022/11/28,236.464
BF-B,2022/11/28,71.727
BMY,2022/11/28,79.14
BR,2022/11/28,145.768
CARR,2022/11/28,43.116
CDW,2022/11/28,185.3
CE,2022/11/28,100.77
CHTR,2022/11/28,384.47
CNC,2022/11/28,84.93
CNP,2022/11/28,30.86
COP,2022/11/28,123.072
CTAS,2022/11/28,454.34
CZR,2022/11/28,48.7
DG,2022/11/28,252.539
DPZ,2022/11/28,381.128
DRE,2022/11/28,48.2
DXC,2022/11/28,28.95
EWA,2022/11/28,22.427
EWC,2022/11/28,34.189
EWG,2022/11/28,24.812
EWH,2022/11/28,18.719
EWJ,2022/11/28,55.405
EWL,2022/11/28,42.59
EWQ,2022/11/28,32.77
EWT,2022/11/28,40.88
EWU,2022/11/28,30.291
EWY,2022/11/28,56.159
EWZ,2022/11/28,27.592
FTV,2022/11/28,65.58
GOOG,2022/11/28,96.25
GPC,2022/11/28,182.336
GSG,2022/11/28,20.85
HIG,2022/11/28,74.639
HIGH.L,2022/11/28,5.042
HST,2022/11/28,18.062
HYG,2022/11/28,73.52
IAU,2022/11/28,33.01
ICLN,2022/11/28,20.384
IEAA.L,2022/11/28,4.686
IEF,2022/11/28,96.962
IEFM.L,2022/11/28,743.5
IEMG,2022/11/28,45.692
IEUS,2022/11/28,49.034
IEVL.L,2022/11/28,7.149
IGF,2022/11/28,46.558
INDA,2022/11/28,43.18
IUMO.L,2022/11/28,10.502
IUVL.L,2022/11/28,8.446
IVV,2022/11/28,395.979
IWM,2022/11/28,181.005
IXN,2022/11/28,47.037
JPEA.L,2022/11/28,4.858
JPM,2022/11/28,134.35
KR,2022/11/28,48.83
LQD,2022/11/28,106.667
MCHI,2022/11/28,42.416
META,2022/11/28,108.78
MVEU.L,2022/11/28,50.69
OGN,2022/11/28,24.66
PG,2022/11/28,146.6
PPL,2022/11/28,28.874
PRU,2022/11/28,105.55
PYPL,2022/11/28,79.93
RE,2022/11/28,329.14
REET,2022/11/28,22.84
ROL,2022/11/28,39.78
ROST,2022/11/28,116.067
SEGA.L,2022/11/28,95.65
SHY,2022/11/28,80.865
SLV,2022/11/28,19.26
SPMV.L,2022/11/28,76.46
TLT,2022/11/28,102.696
UNH,2022/11/28,530.634
URI,2022/11/28,347.59
V,2022/11/28,211.26
VRSK,2022/11/28,177.242
VXX,2022/11/28,15.72
WRK,2022/11/28,36.22
XLB,2022/11/28,80.012
XLC,2022/11/28,49.279
XLE,2022/11/28,88.44
XLF,2022/11/28,35.269
XLI,2022/11/28,98.988
XLK,2022/11/28,130.365
XLP,2022/11/28,75.419
XLU,2022/11/28,69.64
XLV,2022/11/28,135.561
XLY,2022/11/28,141.363
XOM,2022/11/28,109.81
ABBV,2022/11/29,158.2
ACN,2022/11/29,287.98
AEP,2022/11/29,94.65
AIZ,2022/11/29,126.39
ALLE,2022/11/29,110.77
AMAT,2022/11/29,103.25
AMP,2022/11/29,324.48
AMZN,2022/11/29,92.42
AVB,2022/11/29,169.104
AVY,2022/11/29,187.682
AXP,2022/11/29,154.42
BDX,2022/11/29,240.13
BF-B,2022/11/29,70.919
BMY,2022/11/29,79.03
BR,2022/11/29,142.107
CARR,2022/11/29,43.325
CDW,2022/11/29,184.08
CE,2022/11/29,105.55
CHTR,2022/11/29,385.28
CNC,2022/11/29,84.42
CNP,2022/11/29,30.58
COP,2022/11/29,123.48
CTAS,2022/11/29,450.69
CZR,2022/11/29,48.87
DG,2022/11/29,252.289
DPZ,2022/11/29,381.896
DXC,2022/11/29,29.11
EWA,2022/11/29,22.643
EWC,2022/11/29,34.08
EWG,2022/11/29,24.902
EWH,2022/11/29,19.272
EWJ,2022/11/29,55.066
EWL,2022/11/29,42.27
EWQ,2022/11/29,32.95
EWT,2022/11/29,41.601
EWU,2022/11/29,30.518
EWY,2022/11/29,57.661
EWZ,2022/11/29,28.466
FTV,2022/11/29,65.6
GOOG,2022/11/29,95.44
GPC,2022/11/29,179.669
GSG,2022/11/29,21.13
HIG,2022/11/29,75.405
HIGH.L,2022/11/29,5.048
HST,2022/11/29,18.519
HYG,2022/11/29,73.837
IAU,2022/11/29,33.19
ICLN,2022/11/29,20.274
IEAA.L,2022/11/29,4.699
IEF,2022/11/29,96.552
IEFM.L,2022/11/29,745.8
IEMG,2022/11/29,46.629
IEUS,2022/11/29,49.202
IEVL.L,2022/11/29,7.174
IGF,2022/11/29,46.291
INDA,2022/11/29,43.55
IUMO.L,2022/11/29,10.405
IUVL.L,2022/11/29,8.399
IVV,2022/11/29,395.302
IWM,2022/11/29,181.533
IXN,2022/11/29,46.678
JPEA.L,2022/11/29,4.862
JPM,2022/11/29,136.56
KR,2022/11/29,49.35
LQD,2022/11/29,106.138
MCHI,2022/11/29,44.258
META,2022/11/29,109.46
MVEU.L,2022/11/29,50.375
OGN,2022/11/29,24.94
PG,2022/11/29,145.48
PPL,2022/11/29,28.795
PRU,2022/11/29,106.59
PYPL,2022/11/29,77.64
RE,2022/11/29,332.8
REET,2022/11/29,23.19
ROL,2022/11/29,39.83
ROST,2022/11/29,116.486
SEGA.L,2022/11/29,96.26
SHY,2022/11/29,80.836
SLV,2022/11/29,19.56
SPMV.L,2022/11/29,75.58
TLT,2022/11/29,101.492
UNH,2022/11/29,526.377
URI,2022/11/29,342.73
V,2022/11/29,209.06
VRSK,2022/11/29,176.633
VXX,2022/11/29,15.49
WRK,2022/11/29,36.72
XLB,2022/11/29,80.28
XLC,2022/11/29,49.299
XLE,2022/11/29,89.776
XLF,2022/11/29,35.478
XLI,2022/11/29,99.595
XLK,2022/11/29,129.089
XLP,2022/11/29,75.131
XLU,2022/11/29,69.124
XLV,2022/11/29,135.223
XLY,2022/11/29,140.914
XOM,2022/11/29,110.54
ABBV,2022/11/30,161.18
ACN,2022/11/30,300.93
AEP,2022/11/30,96.8
AIZ,2022/11/30,128.22
ALLE,2022/11/30,113.65
AMAT,2022/11/30,109.6
AMP,2022/11/30,331.95
AMZN,2022/11/30,96.54
AVB,2022/11/30,173.174
AVY,2022/11/30,192.572
AXP,2022/11/30,157.59
BDX,2022/11/30,248.419
BF-B,2022/11/30,72.814
BMY,2022/11/30,80.28
BR,2022/11/30,148.366
CARR,2022/11/30,44.122
CDW,2022/11/30,188.64
CE,2022/11/30,107.3
CHTR,2022/11/30,391.29
CNC,2022/11/30,87.05
CNP,2022/11/30,31.11
COP,2022/11/30,122.744
CTAS,2022/11/30,461.78
CZR,2022/11/30,50.81
DG,2022/11/30,255.113
DPZ,2022/11/30,387.548
DXC,2022/11/30,29.67
EWA,2022/11/30,23.251
EWC,2022/11/30,34.682
EWG,2022/11/30,25.381
EWH,2022/11/30,19.745
EWJ,2022/11/30,55.674
EWL,2022/11/30,42.89
EWQ,2022/11/30,33.657
EWT,2022/11/30,43.093
EWU,2022/11/30,31.059
EWY,2022/11/30,59.973
EWZ,2022/11/30,29.294
FTV,2022/11/30,67.55
GOOG,2022/11/30,101.45
GPC,2022/11/30,182.435
GSG,2022/11/30,21.59
HIG,2022/11/30,76.37
